word,stage,action,reason,method,source,evidence,confidence,reversible,recheck_queued,category,decided_date
hypothiocyaniting,4,demote_to_invalid,synthetic verb form of 'hypothiocyanite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
hypotubings,4,demote_to_invalid,synthetic plural of the gerund of 'hypotube'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,Science,2026-08-14
hysterectomied,4,demote_to_invalid,synthetic verb form of 'hysterectomy'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
hysterectomying,4,demote_to_invalid,synthetic verb form of 'hysterectomy'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
hysteroscoped,4,demote_to_invalid,synthetic verb form of 'hysteroscope'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
hysteroscoping,4,demote_to_invalid,synthetic verb form of 'hysteroscope'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
iambizings,4,demote_to_invalid,synthetic plural of the gerund of 'iambize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
ichnited,4,demote_to_invalid,synthetic verb form of 'ichnite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ichniting,4,demote_to_invalid,synthetic verb form of 'ichnite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ichnolited,4,demote_to_invalid,synthetic verb form of 'ichnolite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ichnoliting,4,demote_to_invalid,synthetic verb form of 'ichnolite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ichthyometered,4,demote_to_invalid,synthetic verb form of 'ichthyometer'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ichthyometering,4,demote_to_invalid,synthetic verb form of 'ichthyometer'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ichthyoparasited,4,demote_to_invalid,synthetic verb form of 'ichthyoparasite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ichthyoparasiting,4,demote_to_invalid,synthetic verb form of 'ichthyoparasite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
icicleding,4,demote_to_invalid,synthetic verb form of 'icicled'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
ideotyped,4,demote_to_invalid,synthetic verb form of 'ideotype'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
ideotyping,4,demote_to_invalid,synthetic verb form of 'ideotype'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
idiobionted,4,demote_to_invalid,synthetic verb form of 'idiobiont'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
idiobionting,4,demote_to_invalid,synthetic verb form of 'idiobiont'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
idiolaliaed,4,demote_to_invalid,synthetic verb form of 'idiolalia'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
idiolaliaing,4,demote_to_invalid,synthetic verb form of 'idiolalia'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
idolisings,4,demote_to_invalid,synthetic plural of the gerund of 'idolise'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
idolizings,4,demote_to_invalid,synthetic plural of the gerund of 'idolize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
ignifyings,4,demote_to_invalid,synthetic plural of the gerund of 'ignify'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
ignitings,4,demote_to_invalid,synthetic plural of the gerund of 'ignite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
ileostomated,4,demote_to_invalid,synthetic verb form of 'ileostomate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
ileostomating,4,demote_to_invalid,synthetic verb form of 'ileostomate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
illegalizings,4,demote_to_invalid,synthetic plural of the gerund of 'illegalize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
illegitimated,4,demote_to_invalid,synthetic verb form of 'illegitimate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
illegitimating,4,demote_to_invalid,synthetic verb form of 'illegitimate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
illited,4,demote_to_invalid,synthetic verb form of 'illite'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
illuminings,4,demote_to_invalid,synthetic plural of the gerund of 'illumine'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
illustratings,4,demote_to_invalid,synthetic plural of the gerund of 'illustrate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
illuviatings,4,demote_to_invalid,synthetic plural of the gerund of 'illuviate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,Science,2026-08-14
imaginings,4,demote_to_invalid,synthetic plural of the gerund of 'imagine'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbalmings,4,demote_to_invalid,synthetic plural of the gerund of 'imbalm'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbarkings,4,demote_to_invalid,synthetic plural of the gerund of 'imbark'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbitterings,4,demote_to_invalid,synthetic plural of the gerund of 'imbitter'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbodyings,4,demote_to_invalid,synthetic plural of the gerund of 'imbody'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imboldenings,4,demote_to_invalid,synthetic plural of the gerund of 'imbolden'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbosomings,4,demote_to_invalid,synthetic plural of the gerund of 'imbosom'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbowerings,4,demote_to_invalid,synthetic plural of the gerund of 'imbower'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbricatings,4,demote_to_invalid,synthetic plural of the gerund of 'imbricate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbruings,4,demote_to_invalid,synthetic plural of the gerund of 'imbrue'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbrutings,4,demote_to_invalid,synthetic plural of the gerund of 'imbrute'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imbuings,4,demote_to_invalid,synthetic plural of the gerund of 'imbue'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imidafenacined,4,demote_to_invalid,synthetic verb form of 'imidafenacin'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
imidafenacining,4,demote_to_invalid,synthetic verb form of 'imidafenacin'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
imidased,4,demote_to_invalid,synthetic verb form of 'imidase'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
imidasing,4,demote_to_invalid,synthetic verb form of 'imidase'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
imidazoleacetamided,4,demote_to_invalid,synthetic verb form of 'imidazoleacetamide'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazoleacetamiding,4,demote_to_invalid,synthetic verb form of 'imidazoleacetamide'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazolecarboxamided,4,demote_to_invalid,synthetic verb form of 'imidazolecarboxamide'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazolecarboxamiding,4,demote_to_invalid,synthetic verb form of 'imidazolecarboxamide'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazoled,4,demote_to_invalid,synthetic verb form of 'imidazol'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazolepropionated,4,demote_to_invalid,synthetic verb form of 'imidazolepropionate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazolepropionating,4,demote_to_invalid,synthetic verb form of 'imidazolepropionate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazolided,4,demote_to_invalid,synthetic verb form of 'imidazolide'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazoliding,4,demote_to_invalid,synthetic verb form of 'imidazolide'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazoling,4,demote_to_invalid,synthetic verb form of 'imidazol'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazopyrimidined,4,demote_to_invalid,synthetic verb form of 'imidazopyrimidine'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazopyrimidining,4,demote_to_invalid,synthetic verb form of 'imidazopyrimidine'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazoquinoxalined,4,demote_to_invalid,synthetic verb form of 'imidazoquinoxaline'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazoquinoxalining,4,demote_to_invalid,synthetic verb form of 'imidazoquinoxaline'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazotetrazined,4,demote_to_invalid,synthetic verb form of 'imidazotetrazine'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidazotetrazining,4,demote_to_invalid,synthetic verb form of 'imidazotetrazine'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imided,4,demote_to_invalid,synthetic verb form of 'imid'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imiding,4,demote_to_invalid,synthetic verb form of 'imid'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
imidopeptidased,4,demote_to_invalid,synthetic verb form of 'imidopeptidase'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
imidopeptidasing,4,demote_to_invalid,synthetic verb form of 'imidopeptidase'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
iminocarbonated,4,demote_to_invalid,synthetic verb form of 'iminocarbonate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
iminocarbonating,4,demote_to_invalid,synthetic verb form of 'iminocarbonate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
iminodiacetated,4,demote_to_invalid,synthetic verb form of 'iminodiacetate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
iminodiacetating,4,demote_to_invalid,synthetic verb form of 'iminodiacetate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
immanatings,4,demote_to_invalid,synthetic plural of the gerund of 'immanate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immanentizings,4,demote_to_invalid,synthetic plural of the gerund of 'immanentize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immersings,4,demote_to_invalid,synthetic plural of the gerund of 'immerse'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immeshings,4,demote_to_invalid,synthetic plural of the gerund of 'immesh'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immigratings,4,demote_to_invalid,synthetic plural of the gerund of 'immigrate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immiseratings,4,demote_to_invalid,synthetic plural of the gerund of 'immiserate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immixings,4,demote_to_invalid,synthetic plural of the gerund of 'immix'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immobilisings,4,demote_to_invalid,synthetic plural of the gerund of 'immobilise'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immobilizings,4,demote_to_invalid,synthetic plural of the gerund of 'immobilize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immoderating,4,demote_to_invalid,synthetic verb form of 'immoderate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
immolatings,4,demote_to_invalid,synthetic plural of the gerund of 'immolate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immortalisings,4,demote_to_invalid,synthetic plural of the gerund of 'immortalise'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
immunophenotypings,4,demote_to_invalid,synthetic plural of the gerund of 'immunophenotype'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,Science,2026-08-14
immunosuppressings,4,demote_to_invalid,synthetic plural of the gerund of 'immunosuppress'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,Medical,2026-08-14
immunotypings,4,demote_to_invalid,synthetic plural of the gerund of 'immunotype'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,Science,2026-08-14
impactings,4,demote_to_invalid,synthetic plural of the gerund of 'impact'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impaintings,4,demote_to_invalid,synthetic plural of the gerund of 'impaint'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impairings,4,demote_to_invalid,synthetic plural of the gerund of 'impair'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impanelings,4,demote_to_invalid,synthetic plural of the gerund of 'impanel'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impanellings,4,demote_to_invalid,synthetic plural of the gerund of 'impanel'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imparadisings,4,demote_to_invalid,synthetic plural of the gerund of 'imparadise'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
imparkings,4,demote_to_invalid,synthetic plural of the gerund of 'impark'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impassionings,4,demote_to_invalid,synthetic plural of the gerund of 'impassion'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impastings,4,demote_to_invalid,synthetic plural of the gerund of 'impaste'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impastoings,4,demote_to_invalid,synthetic plural of the gerund of 'impasto'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impaternated,4,demote_to_invalid,synthetic verb form of 'impaternate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
impaternating,4,demote_to_invalid,synthetic verb form of 'impaternate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
impawnings,4,demote_to_invalid,synthetic plural of the gerund of 'impawn'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impeachings,4,demote_to_invalid,synthetic plural of the gerund of 'impeach'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impearlings,4,demote_to_invalid,synthetic plural of the gerund of 'impearl'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impectinated,4,demote_to_invalid,synthetic verb form of 'impectinate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
impectinating,4,demote_to_invalid,synthetic verb form of 'impectinate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
impedings,4,demote_to_invalid,synthetic plural of the gerund of 'imped'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impellings,4,demote_to_invalid,synthetic plural of the gerund of 'impel'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
