word,stage,action,reason,method,source,evidence,confidence,reversible,recheck_queued,category,decided_date
issuabler,3,demote_to_invalid,synthetic comparative of 'issuable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
issuablest,3,demote_to_invalid,synthetic comparative of 'issuable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
issuanter,3,demote_to_invalid,synthetic comparative of 'issuant'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
issuantest,3,demote_to_invalid,synthetic comparative of 'issuant'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
issuelesser,3,demote_to_invalid,synthetic comparative of 'issueless'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
issuelessest,3,demote_to_invalid,synthetic comparative of 'issueless'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
isthmicaler,3,demote_to_invalid,synthetic comparative of 'isthmical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
isthmicalest,3,demote_to_invalid,synthetic comparative of 'isthmical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
iterabler,3,demote_to_invalid,synthetic comparative of 'iterable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
iterablest,3,demote_to_invalid,synthetic comparative of 'iterable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jackfisher,3,demote_to_invalid,synthetic comparative of 'jackfish'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jailabler,3,demote_to_invalid,synthetic comparative of 'jailable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jailablest,3,demote_to_invalid,synthetic comparative of 'jailable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jammabler,3,demote_to_invalid,synthetic comparative of 'jammable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jammablest,3,demote_to_invalid,synthetic comparative of 'jammable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
janglesomer,3,demote_to_invalid,synthetic comparative of 'janglesome'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jargonaphasicer,3,demote_to_invalid,synthetic comparative of 'jargonaphasic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
jargonaphasicest,3,demote_to_invalid,synthetic comparative of 'jargonaphasic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
jarringer,3,demote_to_invalid,synthetic comparative of 'jarring'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jarringest,3,demote_to_invalid,synthetic comparative of 'jarring'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jasmonicer,3,demote_to_invalid,synthetic comparative of 'jasmonic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
jasmonicest,3,demote_to_invalid,synthetic comparative of 'jasmonic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
jejunaler,3,demote_to_invalid,synthetic comparative of 'jejunal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
jejunalest,3,demote_to_invalid,synthetic comparative of 'jejunal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
jejunoilealer,3,demote_to_invalid,synthetic comparative of 'jejunoileal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
jejunoilealest,3,demote_to_invalid,synthetic comparative of 'jejunoileal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
jeremiadicer,3,demote_to_invalid,synthetic comparative of 'jeremiadic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jeremiadicest,3,demote_to_invalid,synthetic comparative of 'jeremiadic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jestfuller,3,demote_to_invalid,synthetic comparative of 'jestful'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jestfullest,3,demote_to_invalid,synthetic comparative of 'jestful'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jesuiticaler,3,demote_to_invalid,synthetic comparative of 'jesuitical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jesuiticalest,3,demote_to_invalid,synthetic comparative of 'jesuitical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jesuiticer,3,demote_to_invalid,synthetic comparative of 'jesuitic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jesuiticest,3,demote_to_invalid,synthetic comparative of 'jesuitic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jettabler,3,demote_to_invalid,synthetic comparative of 'jettable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jettablest,3,demote_to_invalid,synthetic comparative of 'jettable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jettisonabler,3,demote_to_invalid,synthetic comparative of 'jettisonable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jettisonablest,3,demote_to_invalid,synthetic comparative of 'jettisonable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jezailer,3,demote_to_invalid,synthetic comparative of 'jezail'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jiggerier,3,demote_to_invalid,synthetic comparative of 'jiggery'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jiggeriest,3,demote_to_invalid,synthetic comparative of 'jiggery'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
joinabler,3,demote_to_invalid,synthetic comparative of 'joinable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
joinablest,3,demote_to_invalid,synthetic comparative of 'joinable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jointest,3,demote_to_invalid,synthetic comparative of 'joint'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
josser,3,demote_to_invalid,synthetic comparative of 'joss'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
joyfuler,3,demote_to_invalid,synthetic comparative of 'joyful'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
justiciabler,3,demote_to_invalid,synthetic comparative of 'justiciable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
justiciablest,3,demote_to_invalid,synthetic comparative of 'justiciable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
justifiabler,3,demote_to_invalid,synthetic comparative of 'justifiable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
justifiablest,3,demote_to_invalid,synthetic comparative of 'justifiable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
justificationaler,3,demote_to_invalid,synthetic comparative of 'justificational'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
justificationalest,3,demote_to_invalid,synthetic comparative of 'justificational'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
juteliker,3,demote_to_invalid,synthetic comparative of 'jutelike'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
jutelikest,3,demote_to_invalid,synthetic comparative of 'jutelike'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
juvieer,3,demote_to_invalid,synthetic comparative of 'juvie'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
juvieest,3,demote_to_invalid,synthetic comparative of 'juvie'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
kaleidophonicer,3,demote_to_invalid,synthetic comparative of 'kaleidophonic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
kaleidophonicest,3,demote_to_invalid,synthetic comparative of 'kaleidophonic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
kaleidoscopicaler,3,demote_to_invalid,synthetic comparative of 'kaleidoscopical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
kaleidoscopicalest,3,demote_to_invalid,synthetic comparative of 'kaleidoscopical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
kalemicer,3,demote_to_invalid,synthetic comparative of 'kalemic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
kalemicest,3,demote_to_invalid,synthetic comparative of 'kalemic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
kaolinousest,3,demote_to_invalid,synthetic comparative of 'kaolinous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karmicer,3,demote_to_invalid,synthetic comparative of 'karmic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
karmicest,3,demote_to_invalid,synthetic comparative of 'karmic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
karstifiabler,3,demote_to_invalid,synthetic comparative of 'karstifiable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karstifiablest,3,demote_to_invalid,synthetic comparative of 'karstifiable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karyorrhecticest,3,demote_to_invalid,synthetic comparative of 'karyorrhectic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karyosomaticer,3,demote_to_invalid,synthetic comparative of 'karyosomatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karyosomaticest,3,demote_to_invalid,synthetic comparative of 'karyosomatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karyosystematicer,3,demote_to_invalid,synthetic comparative of 'karyosystematic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karyosystematicest,3,demote_to_invalid,synthetic comparative of 'karyosystematic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karyothecaler,3,demote_to_invalid,synthetic comparative of 'karyothecal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
karyothecalest,3,demote_to_invalid,synthetic comparative of 'karyothecal'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keepabler,3,demote_to_invalid,synthetic comparative of 'keepable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
keepablest,3,demote_to_invalid,synthetic comparative of 'keepable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
kemptest,3,demote_to_invalid,synthetic comparative of 'kempt'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
keramicer,3,demote_to_invalid,synthetic comparative of 'keramic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
keramicest,3,demote_to_invalid,synthetic comparative of 'keramic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
keraphyllouser,3,demote_to_invalid,synthetic comparative of 'keraphyllous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keraphyllousest,3,demote_to_invalid,synthetic comparative of 'keraphyllous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
kerataceouser,3,demote_to_invalid,synthetic comparative of 'kerataceous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
kerataceousest,3,demote_to_invalid,synthetic comparative of 'kerataceous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratectaticer,3,demote_to_invalid,synthetic comparative of 'keratectatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratectaticest,3,demote_to_invalid,synthetic comparative of 'keratectatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratinaceouser,3,demote_to_invalid,synthetic comparative of 'keratinaceous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratinaceousest,3,demote_to_invalid,synthetic comparative of 'keratinaceous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratinater,3,demote_to_invalid,synthetic comparative of 'keratinate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratinocyticer,3,demote_to_invalid,synthetic comparative of 'keratinocytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratinocyticest,3,demote_to_invalid,synthetic comparative of 'keratinocytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratinolyticer,3,demote_to_invalid,synthetic comparative of 'keratinolytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratinolyticest,3,demote_to_invalid,synthetic comparative of 'keratinolytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratinophagouser,3,demote_to_invalid,synthetic comparative of 'keratinophagous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratinophagousest,3,demote_to_invalid,synthetic comparative of 'keratinophagous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratinouser,3,demote_to_invalid,synthetic comparative of 'keratinous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratinousest,3,demote_to_invalid,synthetic comparative of 'keratinous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratiticer,3,demote_to_invalid,synthetic comparative of 'keratitic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratiticest,3,demote_to_invalid,synthetic comparative of 'keratitic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratogeneticer,3,demote_to_invalid,synthetic comparative of 'keratogenetic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratogeneticest,3,demote_to_invalid,synthetic comparative of 'keratogenetic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratoider,3,demote_to_invalid,synthetic comparative of 'keratoid'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratoidest,3,demote_to_invalid,synthetic comparative of 'keratoid'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
keratolyticer,3,demote_to_invalid,synthetic comparative of 'keratolytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratolyticest,3,demote_to_invalid,synthetic comparative of 'keratolytic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratomatouser,3,demote_to_invalid,synthetic comparative of 'keratomatous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
keratomatousest,3,demote_to_invalid,synthetic comparative of 'keratomatous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
